Generation,Original strategy,Short original strategy,simplified strategy,Short simplified strategy,Original Depth,Simplified Depth,Original Complexity,Simple Complexity
0,random-unexecuted-action-of-type:type-of-action-of:if-then-else:equalstype:type-of-action-of:random-unexecuted-action-of-type:hit-key-action:type-of-action-of:random-action-of-type:hit-key-action:if-then-else:not:and:type-actions-available:type-actions-available:random-action-of-type-other-than:type-of-action-of:random-action:random-action-of-type:type-of-action-of:previous-action:random-action-of-type-other-than:type-of-action-of:random-unexecuted-action-of-type:hit-key-action:,25G85265V6GIA44W5UV5TW526,random-unexecuted-action-of-type:type-of-action-of:if-then-else:not:type-actions-available:random-action-of-type-other-than:type-of-action-of:random-action:random-action-of-type:type-of-action-of:previous-action:,25GI4W5UV5T,7,6,3,2
0,if-then-else:left-clicks-available:if-then-else:type-actions-available:random-unexecuted-action:random-most-executed-action:random-unexecuted-action-of-type:type-of-action-of:random-unexecuted-action:,GHG41Y251,if-then-else:left-clicks-available:if-then-else:type-actions-available:random-unexecuted-action:random-most-executed-action:random-unexecuted-action:,GHG41Y1,4,3,3,3
0,random-action-of-type-other-than:type-of-action-of:random-unexecuted-action-of-type:type-of-action-of:random-unexecuted-action-of-type:click-action:,W5252B,random-action-of-type-other-than:click-action:,WB,6,2,1,1
0,random-action-of-type:type-of-action-of:if-then-else:equals:number-of-actions-of-type:type-action:number-of-actions-of-type:hit-key-action:if-then-else:greater-than:number-of-type-actions:random-number:if-then-else:type-actions-available:previous-action:previous-action:random-unexecuted-action-of-type:type-action:random-unexecuted-action-of-type:type-of-action-of:previous-action:,V5GEK3K6GFOZG4TT2325T,random-action-of-type:type-of-action-of:if-then-else:equals:number-of-actions-of-type:type-action:number-of-actions-of-type:hit-key-action:if-then-else:greater-than:number-of-type-actions:random-number:previous-action:random-unexecuted-action-of-type:type-action:random-unexecuted-action-of-type:type-of-action-of:previous-action:,V5GEK3K6GFOZT2325T,6,6,4,3
0,random-action-of-type-other-than:type-of-action-of:random-action-of-type-other-than:hit-key-action:,W5W6,random-action-of-type-other-than:type-of-action-of:random-action-of-type-other-than:hit-key-action:,W5W6,4,4,1,1
0,random-unexecuted-action-of-type:type-of-action-of:random-unexecuted-action-of-type:type-of-action-of:random-action-of-type-other-than:type-of-action-of:random-unexecuted-action-of-type:hit-key-action:,2525W526,random-unexecuted-action-of-type:type-of-action-of:random-action-of-type-other-than:hit-key-action:,25W6,8,4,1,1
0,random-action-of-type:type-of-action-of:random-action-of-type-other-than:type-of-action-of:random-action-of-type-other-than:type-of-action-of:random-action-of-type:hit-key-action:,V5W5W5V6,random-action-of-type:type-of-action-of:random-action-of-type-other-than:type-of-action-of:random-action-of-type-other-than:hit-key-action:,V5W5W6,8,6,1,1
0,random-action-of-type:type-of-action-of:random-action-of-type-other-than:type-of-action-of:random-unexecuted-action-of-type:type-action:,V5W523,random-action-of-type:type-of-action-of:random-action-of-type-other-than:type-action:,V5W3,6,4,1,1
0,if-then-else:or:and:equalstype:type-action:click-action:equalstype:type-action:type-action:greater-than:number-of-actions-of-type:type-action:number-of-actions-of-type:drag-action:random-action-of-type-other-than:type-of-action-of:if-then-else:state-has-not-changed:random-unexecuted-action:random-least-executed-action:random-action-of-type-other-than:type-of-action-of:random-action-of-type:click-action:,GSA83B833FK3KCW5G71XW5VB,if-then-else:greater-than:number-of-actions-of-type:type-action:number-of-actions-of-type:drag-action:random-action-of-type-other-than:type-of-action-of:if-then-else:state-has-not-changed:random-unexecuted-action:random-least-executed-action:random-action-of-type-other-than:click-action:,GFK3KCW5G71XWB,5,5,3,3
0,random-unexecuted-action-of-type:type-of-action-of:if-then-else:greater-than:number-of-actions-of-type:type-of-action-of:random-least-executed-action:number-of-actions-of-type:type-of-action-of:random-most-executed-action:random-action-of-type-other-than:type-of-action-of:random-action-of-type-other-than:type-action:random-action-of-type-other-than:type-of-action-of:random-unexecuted-action-of-type:hit-key-action:,25GFK5XK5YW5W3W526,random-unexecuted-action-of-type:type-of-action-of:if-then-else:greater-than:number-of-actions-of-type:type-of-action-of:random-least-executed-action:number-of-actions-of-type:type-of-action-of:random-most-executed-action:random-action-of-type-other-than:type-of-action-of:random-action-of-type-other-than:type-action:random-action-of-type-other-than:hit-key-action:,25GFK5XK5YW5W3W6,7,7,2,2
0,random-action-of-type:type-of-action-of:if-then-else:drag-actions-available:random-most-executed-action:random-unexecuted-action:,V5GDY1,random-action-of-type:type-of-action-of:if-then-else:drag-actions-available:random-most-executed-action:random-unexecuted-action:,V5GDY1,4,4,2,2
0,if-then-else:equalstype:hit-key-action:hit-key-action:if-then-else:drag-actions-available:random-unexecuted-action:random-action:previous-action:,G866GD1UT,if-then-else:drag-actions-available:random-unexecuted-action:random-action:,GD1U,3,2,3,2
0,random-unexecuted-action-of-type:type-of-action-of:random-least-executed-action:,25X,random-unexecuted-action-of-type:type-of-action-of:random-least-executed-action:,25X,3,3,1,1
0,if-then-else:greater-than:number-of-actions-of-type:click-action:number-of-actions-of-type:hit-key-action:random-unexecuted-action-of-type:type-of-action-of:random-action:if-then-else:greater-than:number-of-previous-actions:number-of-unexecuted-drag-actions:if-then-else:type-actions-available:random-unexecuted-action:random-action:random-action-of-type-other-than:hit-key-action:,GFKBK625UGFNPG41UW6,if-then-else:greater-than:number-of-actions-of-type:click-action:number-of-actions-of-type:hit-key-action:random-unexecuted-action-of-type:type-of-action-of:random-action:if-then-else:greater-than:number-of-previous-actions:number-of-unexecuted-drag-actions:if-then-else:type-actions-available:random-unexecuted-action:random-action:random-action-of-type-other-than:hit-key-action:,GFKBK625UGFNPG41UW6,4,4,4,4
0,if-then-else:not:equalstype:type-of-action-of:random-action-of-type:type-of-action-of:random-unexecuted-action:type-of-action-of:random-action-of-type-other-than:type-of-action-of:random-least-executed-action:random-action-of-type:type-of-action-of:if-then-else:and:equalstype:drag-action:drag-action:and:left-clicks-available:state-has-not-changed:random-action-of-type:type-of-action-of:random-action:random-action-of-type-other-than:type-of-action-of:random-least-executed-action:random-action-of-type-other-than:type-of-action-of:if-then-else:and:or:type-actions-available:drag-actions-available:equals:random-number:number-of-previous-actions:random-action-of-type:type-of-action-of:random-unexecuted-action:random-action-of-type-other-than:type-of-action-of:random-least-executed-action:,GI85V515W5XV5GA8CCAH7V5UW5XW5GAS4DEZNV51W5X,if-then-else:not:equalstype:type-of-action-of:random-unexecuted-action:type-of-action-of:random-action-of-type-other-than:type-of-action-of:random-least-executed-action:random-action-of-type:type-of-action-of:if-then-else:and:left-clicks-available:state-has-not-changed:random-action:random-action-of-type-other-than:type-of-action-of:random-least-executed-action:random-action-of-type-other-than:type-of-action-of:if-then-else:and:or:type-actions-available:drag-actions-available:equals:random-number:number-of-previous-actions:random-action-of-type:type-of-action-of:random-unexecuted-action:random-action-of-type-other-than:type-of-action-of:random-least-executed-action:,GI8515W5XV5GAH7UW5XW5GAS4DEZNV51W5X,7,7,4,4
0,random-action-of-type-other-than:type-of-action-of:random-unexecuted-action-of-type:type-of-action-of:random-unexecuted-action-of-type:type-of-action-of:random-most-executed-action:,W52525Y,random-action-of-type-other-than:type-of-action-of:random-most-executed-action:,W5Y,7,3,1,1
0,random-action-of-type:type-of-action-of:random-action-of-type-other-than:type-of-action-of:previous-action:,V5W5T,random-action-of-type:type-of-action-of:random-action-of-type-other-than:type-of-action-of:previous-action:,V5W5T,5,5,1,1
0,random-unexecuted-action-of-type:type-of-action-of:random-action-of-type-other-than:type-of-action-of:random-action-of-type:type-of-action-of:random-action:,25W5V5U,random-unexecuted-action-of-type:type-of-action-of:random-action-of-type-other-than:type-of-action-of:random-action:,25W5U,7,5,1,1
0,if-then-else:equals:number-of-actions-of-type:type-of-action-of:random-least-executed-action:number-of-actions-of-type:type-of-action-of:random-least-executed-action:random-unexecuted-action-of-type:type-of-action-of:random-unexecuted-action-of-type:hit-key-action:random-action-of-type:type-of-action-of:random-action-of-type:hit-key-action:,GEK5XK5X2526V5V6,random-unexecuted-action-of-type:hit-key-action:,26,5,2,2,1
0,random-unexecuted-action-of-type:type-of-action-of:if-then-else:not:not:greater-than:number-of-actions-of-type:click-action:number-of-actions-of-type:click-action:random-unexecuted-action-of-type:type-of-action-of:random-unexecuted-action-of-type:type-of-action-of:random-action:random-unexecuted-action-of-type:type-of-action-of:if-then-else:or:drag-actions-available:left-clicks-available:random-unexecuted-action-of-type:hit-key-action:random-action-of-type-other-than:hit-key-action:,25GIIFKBKB2525U25GSDH26W6,random-unexecuted-action-of-type:type-of-action-of:if-then-else:or:drag-actions-available:left-clicks-available:random-unexecuted-action-of-type:hit-key-action:random-action-of-type-other-than:hit-key-action:,25GSDH26W6,8,5,3,2
0,if-then-else:drag-actions-available:previous-action:random-action:,GDTU,if-then-else:drag-actions-available:previous-action:random-action:,GDTU,2,2,2,2
0,random-action-of-type-other-than:type-of-action-of:if-then-else:not:or:not:equalstype:type-action:click-action:and:or:left-clicks-available:state-has-not-changed:greater-than:number-of-unexecuted-drag-actions:number-of-left-clicks:random-action-of-type:type-of-action-of:random-action-of-type:type-of-action-of:random-least-executed-action:random-unexecuted-action-of-type:type-of-action-of:if-then-else:equalstype:drag-action:drag-action:random-action-of-type-other-than:hit-key-action:random-action-of-type:click-action:,W5GISI83BASH7FPMV5V5X25G8CCW6VB,random-action-of-type-other-than:type-of-action-of:random-action-of-type-other-than:hit-key-action:,W5W6,8,4,3,1
0,random-action-of-type:type-of-action-of:if-then-else:greater-than:number-of-actions-of-type:type-of-action-of:if-then-else:drag-actions-available:random-unexecuted-action:random-most-executed-action:number-of-actions-of-type:type-of-action-of:random-action-of-type:type-action:if-then-else:and:equalstype:type-of-action-of:previous-action:type-of-action-of:random-unexecuted-action:equals:number-of-actions-of-type:click-action:number-of-actions-of-type:hit-key-action:random-action-of-type-other-than:type-of-action-of:random-action-of-type-other-than:hit-key-action:if-then-else:and:equalstype:click-action:hit-key-action:equalstype:hit-key-action:drag-action:random-action-of-type-other-than:type-of-action-of:random-least-executed-action:random-action-of-type:type-of-action-of:random-least-executed-action:random-unexecuted-action-of-type:type-of-action-of:random-action-of-type-other-than:type-of-action-of:previous-action:,V5GFK5GD1YK5V3GA85T51EKBK6W5W6GA8B686CW5XV5X25W5T,random-action-of-type:type-of-action-of:if-then-else:greater-than:number-of-actions-of-type:type-of-action-of:if-then-else:drag-actions-available:random-unexecuted-action:random-most-executed-action:number-of-actions-of-type:type-action:if-then-else:and:equalstype:type-of-action-of:previous-action:type-of-action-of:random-unexecuted-action:equals:number-of-actions-of-type:click-action:number-of-actions-of-type:hit-key-action:random-action-of-type-other-than:type-of-action-of:random-action-of-type-other-than:hit-key-action:random-action-of-type:type-of-action-of:random-least-executed-action:random-unexecuted-action-of-type:type-of-action-of:random-action-of-type-other-than:type-of-action-of:previous-action:,V5GFK5GD1YK3GA85T51EKBK6W5W6V5X25W5T,8,8,5,4
0,random-action-of-type-other-than:type-of-action-of:random-action-of-type-other-than:type-of-action-of:random-action-of-type:type-of-action-of:if-then-else:type-actions-available:random-most-executed-action:previous-action:,W5W5V5G4YT,random-action-of-type-other-than:type-of-action-of:random-action-of-type-other-than:type-of-action-of:if-then-else:type-actions-available:random-most-executed-action:previous-action:,W5W5G4YT,8,6,2,2
0,random-action-of-type:type-of-action-of:random-least-executed-action:,V5X,random-action-of-type:type-of-action-of:random-least-executed-action:,V5X,3,3,1,1
0,random-unexecuted-action-of-type:type-of-action-of:random-action-of-type:type-of-action-of:random-unexecuted-action:,25V51,random-unexecuted-action:,1,5,1,1,1
0,random-action-of-type:type-of-action-of:random-unexecuted-action-of-type:type-of-action-of:random-action-of-type:type-of-action-of:random-action:,V525V5U,random-action:,U,7,1,1,1
